trajectory_id,program_id,task_id,family,variant,condition,task_text,reference_text,boundary_crossed,reference_start_token_index,token_count,analysis_token_count,trajectory_valid,mean_entropy_top20,median_entropy_top20,mean_entropy_valid_vocab,median_entropy_valid_vocab,semantic_step_balanced_entropy_top20,mean_p1,median_p1,mean_top20_mass,mean_reference_surprisal,median_reference_rank,fraction_p1_ge_090,fraction_p1_ge_099,step_mapped_token_fraction,boundary_overlap_token_fraction,unmapped_token_fraction
moving_average_three__v3__pseudocode,moving_average_three__v3,moving_average_three,sliding_window,3,pseudocode,"Given a list of numbers, return the average of every consecutive window of three values.","PROCEDURE moving_average_three(result)
x <- []
FOR entry IN range((len(result) - 2))
    element <- (((result[entry] + result[(entry + 1)]) + result[(entry + 2)]) / 3)
    x.append(element)
RETURN x",False,27,76,75,True,0.7103741629204402,0.5248508453369141,0.8524237031225735,0.5962704420089722,0.938690031802703,0.7631193774938584,0.8469197154045105,0.9802734128634135,1.3371507058517698,1.0,0.4533333333333333,0.22666666666666666,1.0,0.0,0.0
main_diagonal_sum__v3__controlled_nl,main_diagonal_sum__v3,main_diagonal_sum,diagonal_aggregate,3,controlled_nl,"Given a square matrix, calculate the sum of its main diagonal.","PROCEDURE main_diagonal_sum INPUT entry:
SET x TO 0.
FOR EACH element IN range(len(entry)):
    UPDATE x USING + entry[element][element].
RETURN x",False,23,53,52,True,0.7237761364119181,0.5413329601287842,0.8601503779354971,0.6356359124183655,0.7312968407854173,0.7764793313466586,0.8366625905036926,0.9821031173834434,1.7276979074928163,1.0,0.4230769230769231,0.2692307692307692,1.0,0.0,0.0
binary_search_exact__v3__nl_exp7_anchor,binary_search_exact__v3,binary_search_exact,binary_search,3,nl_exp7_anchor,"Given an ascending sorted list and a target value, return the target index or minus one if absent.","Set low and high indices around the search range. Repeatedly inspect the middle value, returning its index on a match. Discard the half that cannot contain the target. Produce minus one if the range becomes empty.",False,31,46,45,True,1.4583312512478894,1.570641040802002,1.8834968890373907,2.1223206520080566,,0.5325592494673199,0.449420303106308,0.933784982893202,2.094073647390016,2.0,0.13333333333333333,0.044444444444444446,,,
insertion_sort_ascending__v2__pseudocode,insertion_sort_ascending__v2,insertion_sort_ascending,insertion_sort,2,pseudocode,"Given a list of numbers, sort it in ascending order using insertion sort and return the sorted copy.","PROCEDURE insertion_sort_ascending(counter)
output <- counter[:]
FOR value IN range(1, len(output))
    item <- output[value]
    current <- (value - 1)
    WHILE (current >= 0 AND output[current] > item)
        output[(current + 1)] <- output[current]
        current <- current - 1
    output[(current + 1)] <- item
RETURN output",False,32,106,105,True,0.4509805324610733,0.13297230005264282,0.5187968104015453,0.15513427555561066,0.5685692444076393,0.8501735809303466,0.9787613153457642,0.9913935842968169,0.9918825171963709,1.0,0.6285714285714286,0.3523809523809524,1.0,0.0,0.0
count_vowels__v1__python_opaque,count_vowels__v1,count_vowels,char_count,1,python_opaque,"Given a lowercase string, count how many characters are vowels.","def zav0(mip0):
    tuk0 = 0
    for qel0 in mip0:
        if qel0 in ""aeiou"":
            tuk0 += 1
    return tuk0",False,25,54,53,True,0.6659573809807144,0.13615970313549042,0.9997963431990873,0.1877780258655548,0.7487696372997258,0.7920300447434749,0.9763065576553345,0.9450891006667659,1.568111507627794,1.0,0.6037735849056604,0.33962264150943394,1.0,0.0,0.0
reverse_integer__v3__python_opaque,reverse_integer__v3,reverse_integer,numeric_reverse,3,python_opaque,"Given a nonnegative integer, reverse the order of its decimal digits.","def zav0(mip0):
    tuk0 = 0
    while mip0 > 0:
        qel0 = mip0 % 10
        tuk0 = tuk0 * 10 + qel0
        mip0 //= 10
    return tuk0",False,24,73,72,True,0.4810312469525242,0.08768345788121223,0.7171860073216926,0.09486759454011917,0.6032934862323679,0.8503804031966461,0.9864358603954315,0.9623059729735056,1.3178335637520224,1.0,0.6944444444444444,0.4861111111111111,1.0,0.0,0.0
rotate_left_one__v1__controlled_nl,rotate_left_one__v1,rotate_left_one,rotation,1,controlled_nl,"Given a non-empty list, rotate it left by one position.","PROCEDURE rotate_left_one INPUT values:
SET result TO [].
FOR EACH value IN values[1:]:
    EXECUTE result.append(value).
EXECUTE result.append(values[0]).
RETURN result",False,24,59,58,True,0.8298755942207584,0.748696506023407,0.9829930491366119,0.8239753246307373,0.8315127299407015,0.7281538486994547,0.7788554728031158,0.9790157716849754,1.2915158028496896,1.0,0.41379310344827586,0.27586206896551724,1.0,0.0,0.0
is_subset__v1__pseudocode,is_subset__v1,is_subset,set_relation,1,pseudocode,"Given two collections, determine whether every value in the first collection occurs in the second.","PROCEDURE is_subset(first, second)
FOR value IN first
    IF value NOT IN second
        RETURN FALSE
RETURN TRUE",False,27,34,33,True,0.7179459179751575,0.6142305135726929,0.8428154221496008,0.626129150390625,0.620605488912912,0.7630117472374078,0.8655668497085571,0.9830247380516746,0.8101167911222684,1.0,0.3939393939393939,0.21212121212121213,1.0,0.0,0.0
keep_letters__v1__nl_exp7_anchor,keep_letters__v1,keep_letters,string_filter,1,nl_exp7_anchor,"Given a string, return a new string containing only alphabetic characters.","Start with an empty result string. Examine each character. If it is alphabetic, append it to the result. Return the result.",False,26,31,30,True,0.5968124104508509,0.5044828653335571,0.6629489906753103,0.5332539230585098,,0.8201785415410996,0.8828579783439636,0.9922860900561015,0.8248120106708181,1.0,0.4666666666666667,0.16666666666666666,,,
sum_positive__v1__python_canonical,sum_positive__v1,sum_positive,sign_sum,1,python_canonical,"Given a list of numbers, sum only the positive values.","def sum_positive(values):
    total = 0
    for value in values:
        if value > 0:
            total += value
    return total",False,22,38,37,True,0.17038947095145862,0.023124318569898605,0.17556057017626134,0.02710549533367157,0.2572848679491371,0.9514981169958372,0.9969485402107239,0.9995352674174953,0.21559715398214738,1.0,0.8648648648648649,0.6756756756756757,1.0,0.0,0.0
list_divisors__v3__python_canonical,list_divisors__v3,list_divisors,divisors,3,python_canonical,"Given a positive integer n, return all positive divisors of n in increasing order.","def list_divisors(entry):
    x = []
    for element in range(1, entry + 1):
        if entry % element == 0:
            x.append(element)
    return x",False,27,50,49,True,0.30798551537410107,0.10266569256782532,0.3540874208010049,0.10689245909452438,0.520993220297082,0.9156922685856722,0.9834436178207397,0.9944117519320274,0.6804780513518882,1.0,0.7346938775510204,0.3877551020408163,1.0,0.0,0.0
clamp_values__v3__nl_exp7_anchor,clamp_values__v3,clamp_values,bounded_numeric_transform,3,nl_exp7_anchor,"Given a list of numbers and lower and upper bounds, clamp each value into the inclusive interval.","Initialize an empty result list. Process each value. Replace values below the lower bound with the lower bound, values above the upper bound with the upper bound, and keep all others unchanged. Produce the result.",False,31,44,43,True,0.7162803544792845,0.662063479423523,0.7869186543123147,0.7343921065330505,,0.7750837636548419,0.8224292993545532,0.9920775654704072,1.5266424402970886,1.0,0.3953488372093023,0.23255813953488372,,,
flatten_lists__v1__pseudocode,flatten_lists__v1,flatten_lists,flatten_one_level,1,pseudocode,"Given a list of lists, flatten exactly one level into a single list.","PROCEDURE flatten_lists(groups)
result <- []
FOR group IN groups
    FOR value IN group
        result.append(value)
RETURN result",False,26,39,38,True,0.6813321890750605,0.72103351354599,0.7705786143258018,0.8114269375801086,0.7237809183185048,0.7743671520760185,0.8052235841751099,0.9899891787453702,1.1724793402321858,1.0,0.4473684210526316,0.3157894736842105,1.0,0.0,0.0
reverse_list__v2__procedural_prose,reverse_list__v2,reverse_list,reverse_sequence,2,procedural_prose,"Given a list, create a new list containing the same values in reverse order.","Define a procedure named reverse_list that receives current.
Set value to [].
For each item in range((len(current) - 1), -1, -1), do the following.
    Append current[item] to value.
Return value.",False,26,57,56,True,0.6599933871912071,0.39134836196899414,0.7677553657777025,0.4441390335559845,0.9014344813803242,0.7974795917315143,0.9175375699996948,0.9850170708128384,1.6689845814160955,1.0,0.5178571428571429,0.17857142857142858,1.0,0.0,0.0
reverse_integer__v2__procedural_prose,reverse_integer__v2,reverse_integer,numeric_reverse,2,procedural_prose,"Given a nonnegative integer, reverse the order of its decimal digits.","Define a procedure named reverse_integer that receives value.
Set current to 0.
While value is greater than 0, do the following.
    Set item to (value % 10).
    Set current to ((current * 10) + item).
    Update value to value // 10.
Return current.",False,24,75,74,True,0.6413453369911201,0.3780074566602707,0.7488435295390476,0.40732070803642273,0.6683074473349165,0.8079397374311009,0.9157476127147675,0.9847424634405084,1.3091890651654048,1.0,0.527027027027027,0.24324324324324326,1.0,0.0,0.0
matrix_column_sums__v2__nl_exp7_anchor,matrix_column_sums__v2,matrix_column_sums,matrix_aggregate,2,nl_exp7_anchor,"Given a non-empty rectangular matrix of numbers, return a list containing the sum of each column.","Build an empty result list. For each column index, start a total at zero, add that column's value from every row, and add the total. Output the result.",False,31,36,35,True,1.212654688618412,1.3059842586517334,1.360797450242431,1.386757493019104,,0.6031357075486864,0.6239954233169556,0.9807313305991037,2.1294720123068793,2.0,0.14285714285714285,0.02857142857142857,,,
frequency_map_chars__v2__python_opaque,frequency_map_chars__v2,frequency_map_chars,frequency_map,2,python_opaque,"Given a string, build a dictionary mapping each character to its occurrence count.","def zav0(mip0):
    tuk0 = {}
    for qel0 in mip0:
        if qel0 in tuk0:
            tuk0[qel0] += 1
        else:
            tuk0[qel0] = 1
    return tuk0",False,25,74,73,True,0.48037336306321143,0.019402647390961647,0.7108471748552266,0.020965080708265305,0.7720678528179027,0.8488722969203779,0.9974831938743591,0.9605504135562949,1.1887587296025406,1.0,0.7534246575342466,0.5753424657534246,0.9772727272727273,0.0,0.022727272727272728
matrix_row_sums__v2__procedural_prose,matrix_row_sums__v2,matrix_row_sums,matrix_aggregate,2,procedural_prose,"Given a matrix of numbers, return a list containing the sum of each row.","Define a procedure named matrix_row_sums that receives item.
Set value to [].
For each current in item, do the following.
    Set output to 0.
    For each counter in current, do the following.
        Increase output by counter.
    Append output to value.
Return value.",False,26,72,71,True,0.6627609373781909,0.4148827791213989,0.7506921717119862,0.4403936266899109,0.7663485217868362,0.7905175415143161,0.8994594216346741,0.9888131349859103,1.422657340599497,1.0,0.49295774647887325,0.30985915492957744,1.0,0.0,0.0
running_sum__v2__python_canonical,running_sum__v2,running_sum,cumulative_scan,2,python_canonical,"Given a list of numbers, produce the running sum after each position.","def running_sum(output):
    value = 0
    item = []
    for current in output:
        value += current
        item.append(value)
    return item",False,24,42,41,True,0.4459601992332354,0.1338644176721573,0.5087761620127755,0.13637469708919525,0.6772038294002414,0.8578646550091301,0.977325439453125,0.9914932556268645,1.0629611784413389,1.0,0.7317073170731707,0.34146341463414637,1.0,0.0,0.0
adjacent_differences__v1__procedural_prose,adjacent_differences__v1,adjacent_differences,adjacent_transform,1,procedural_prose,"Given a list of numbers, create a list of differences between each value and its predecessor.","Define a procedure named adjacent_differences that receives values.
Set result to [].
For each index in range(1, len(values)), do the following.
    Append (values[index] - values[(index - 1)]) to result.
Return result.",False,30,61,60,True,0.7198894438474478,0.561342865228653,0.8119150366963974,0.6057864129543304,0.903472233333587,0.761580869058768,0.8767189681529999,0.987742597858111,1.390462879404428,1.0,0.4666666666666667,0.25,1.0,0.0,0.0
binary_search_insertion__v3__pseudocode,binary_search_insertion__v3,binary_search_insertion,binary_search,3,pseudocode,"Given an ascending sorted list and a target value, return the index where the target could be inserted while preserving order.","PROCEDURE binary_search_insertion(n_count, result)
entry <- 0
element <- len(n_count)
WHILE entry < element
    x <- ((entry + element) // 2)
    IF n_count[x] < result
        entry <- (x + 1)
    ELSE
        element <- x
RETURN entry",False,35,85,84,True,0.6131449471389975,0.35098086297512054,0.7819811852922223,0.3706551194190979,0.6122453531825967,0.8020349661154407,0.9154775142669678,0.9776698478630611,1.5050353887906371,1.0,0.5238095238095238,0.2261904761904762,0.975,0.0,0.025
