trajectory_id,task_id,family,representation,variant,task_text,reference_solution,base_token_count,token_count,analysis_token_count,special_token_events,special_token_fraction,trajectory_valid,mean_entropy_top20,median_entropy_top20,std_entropy_top20,cumulative_entropy_top20,mean_entropy_full,median_entropy_full,std_entropy_full,cumulative_entropy_full,mean_p1,median_p1,mean_top20_mass,fraction_p1_ge_090,fraction_p1_ge_099,longest_run_p1_ge_090,longest_run_p1_ge_099,mean_abs_entropy_change_top20,mean_abs_entropy_change_full,reference_in_top20_fraction,mean_reference_surprisal
are_disjoint__python__v3,are_disjoint,set_relation,python,3,"Given two collections, determine whether they have no value in common.","def are_disjoint(element, entry):
    for x in element:
        if x in entry:
            return False
    return True",17,27,26,0,0.0,True,0.3128511614108552,0.01568059017881751,0.5567760246969994,8.134130196682236,0.33782499626025897,0.01583168562501669,0.6123678745009249,8.783449902766733,0.8868326911559472,0.9980396032333374,0.9971601710869715,0.7692307692307693,0.6538461538461539,11,11,0.38840101725945714,0.43124817465315574,0.9230769230769231,1.8353109838988075
sum_positive__python__v1,sum_positive,sign_sum,python,1,"Given a list of numbers, sum only the positive values.","def sum_positive(values):
    total = 0
    for value in values:
        if value > 0:
            total += value
    return total",16,32,31,0,0.0,True,0.12471805541876561,0.0014653197722509503,0.33018218250317244,3.866259717981734,0.12487887709071108,0.0014997166581451893,0.3305902331685485,3.8712451898120435,0.9594572090333507,0.9998621940612793,0.9999880521528183,0.8709677419354839,0.8709677419354839,18,18,0.2155120027778518,0.21572304500476397,0.967741935483871,0.538256357113178
reverse_string__python__v1,reverse_string,reverse_sequence,python,1,"Given a string, create a new string containing the same characters in reverse order.","def reverse_string(text):
    result = """"
    for index in range(len(text) - 1, -1, -1):
        result += text[index]
    return result",20,36,35,0,0.0,True,0.1190593431457858,0.0018469553906470537,0.2645082870103298,4.167077010102503,0.11937668423063152,0.001852392335422337,0.26519698626831717,4.178183948072103,0.9561839750834874,0.9998247623443604,0.999976921081543,0.8571428571428571,0.8,19,17,0.23362493419497643,0.23419366228184532,1.0,0.6874993842043685
digit_sum__nl__v3,digit_sum,digit_aggregate,nl,3,"Given a nonnegative integer, compute the sum of its decimal digits.","Initialize a total at zero. While the number is positive, add its last decimal digit to the total and remove that digit using integer division by ten. Produce the total.",18,34,33,0,0.0,True,0.3056178815719305,0.07601003348827362,0.33036125777678027,10.085390091873705,0.30767732867829956,0.07607510685920715,0.3323755829778855,10.153351846383885,0.8853798039031752,0.9857413172721863,0.999839885668321,0.5757575757575758,0.45454545454545453,7,5,0.2824335391924251,0.28488421336805914,0.9696969696969697,2.2371076461854638
group_by_length__python__v1,group_by_length,grouping,python,1,"Given a list of strings, build a dictionary grouping strings by their length while preserving input order inside each group.","def group_by_length(words):
    groups = {}
    for word in words:
        key = len(word)
        if key not in groups:
            groups[key] = []
        groups[key].append(word)
    return groups",26,45,44,0,0.0,True,0.06262868231435383,0.0013106251717545092,0.18369143474111002,2.7556620218315686,0.06290195367923378,0.00134774373145774,0.18395025747207236,2.7676859618862863,0.976456225595691,0.9998790323734283,0.9999799010428515,0.9318181818181818,0.8636363636363636,16,16,0.1183663524291668,0.1183811391490085,1.0,0.2996311942369342
bubble_sort_ascending__nl__v1,bubble_sort_ascending,bubble_sort,nl,1,"Given a list of numbers, sort it in ascending order using bubble sort and return the sorted copy.","Copy the input list. Repeatedly scan adjacent pairs and swap them when the left value is greater than the right value. After enough passes, return the copy.",24,33,32,0,0.0,True,0.5397852821452034,0.31689515709877014,0.5231331678003251,17.27312902864651,0.5645421888027613,0.3220781087875366,0.560048348818754,18.06535004168836,0.8201703261584044,0.9275587201118469,0.9971877261996269,0.5625,0.28125,4,3,0.5925232136618316,0.6260583059765557,0.90625,2.7868351811975316
gcd_list__nl__v2,gcd_list,gcd_family,nl,2,"Given a non-empty list of nonnegative integers, compute the greatest common divisor of all values.","Take the first value as the current gcd. For each remaining value, repeatedly apply the Euclidean algorithm to combine it with the current gcd. Output the final gcd.",23,33,32,0,0.0,True,0.5893325379875023,0.4182804822921753,0.5477479090541634,18.858641215600073,0.6001294287998462,0.42283959686756134,0.5657268968166482,19.20414172159508,0.7983901486732066,0.90546914935112,0.9987646155059338,0.53125,0.1875,5,2,0.522745464057211,0.5366965606508236,0.90625,2.154375150150372
lcm_list__nl__v2,lcm_list,lcm_family,nl,2,"Given a non-empty list of positive integers, compute the least common multiple of all values.",Take the first value as the current lcm. Combine each remaining value with the current lcm by computing their gcd and then the corresponding lcm. Output the final value.,22,32,31,0,0.0,True,0.490211682967774,0.4595230519771576,0.3961853706520798,15.196562172000995,0.49490286079479473,0.4598155617713928,0.40053464822698426,15.341988684638636,0.8381990223161636,0.8893283605575562,0.9995501060639659,0.4838709677419355,0.1935483870967742,4,2,0.42817983906134033,0.4338073950241475,0.9032258064516129,3.120159424908325
running_product__python__v2,running_product,cumulative_scan,python,2,"Given a list of numbers, produce the running product after each position.","def running_product(output):
    item = 1
    value = []
    for current in output:
        item *= current
        value.append(item)
    return value",18,34,33,0,0.0,True,0.1934805425615085,0.014882695861160755,0.33227824207854895,6.384857904529781,0.19898469483957865,0.017635149881243706,0.34327560003482155,6.566494929706096,0.9339139335083239,0.9980791211128235,0.9994530262369098,0.8181818181818182,0.6060606060606061,16,10,0.29269952512822783,0.300109262553633,0.8787878787878788,1.8375173647819985
count_primes_up_to__nl__v3,count_primes_up_to,primality,nl,3,"Given a nonnegative integer n, count how many prime numbers are at most n.","Initialize a prime counter at zero. For every candidate from two through n, test divisors up to its square root. Increase the counter when no divisor is found. Produce the counter.",21,37,36,0,0.0,True,0.6398858247687005,0.5019181221723557,0.5742670975339026,23.03588969167322,0.68933053923926,0.5132827311754227,0.6500284683450667,24.815899412613362,0.7937220227387216,0.8815535604953766,0.9940577232175403,0.4722222222222222,0.1388888888888889,4,1,0.5881175246089697,0.6558426339977554,0.8333333333333334,3.2835967287068746
clamp_values__nl__v3,clamp_values,bounded_numeric_transform,nl,3,"Given a list of numbers and lower and upper bounds, clamp each value into the inclusive interval.","Initialize an empty result list. Process each value. Replace values below the lower bound with the lower bound, values above the upper bound with the upper bound, and keep all others unchanged. Produce the result.",23,41,40,0,0.0,True,0.44517666113113136,0.14981093257665634,0.4579797233691139,17.807066445245255,0.45044584668912646,0.1512179970741272,0.4639315287792802,18.01783386756506,0.8430635772645474,0.9698795080184937,0.9995345458388328,0.55,0.3,9,3,0.4066738849741318,0.41119498771504137,0.95,1.97094155909231
lcm_list__python__v3,lcm_list,lcm_family,python,3,"Given a non-empty list of positive integers, compute the least common multiple of all values.","def lcm_list(n_count):
    x = n_count[0]
    for result in n_count[1:]:
        element = x
        entry = result
        while entry != 0:
            element, entry = entry, element % entry
        x = (x // element) * result
    return x",22,65,64,0,0.0,True,0.2537881124892465,0.01626153476536274,0.433749400785647,16.242439199311775,0.26071057691228816,0.019715516828000546,0.4471773266396535,16.685476922386442,0.9045048579573631,0.9977096021175385,0.9992697723209858,0.796875,0.609375,17,12,0.30183427223320386,0.3101252795188754,0.921875,1.8992343784258878
least_frequent__nl__v3,least_frequent,mode_selection,nl,3,"Given a non-empty list, return a value with the lowest occurrence count, choosing the first such value on ties.",Initialize occurrence counts. Then scan the original list while tracking the best value and lowest count seen. Replace the best only when a strictly lower count is found. Produce the best value.,27,36,35,0,0.0,True,0.904293139438544,0.8296338319778442,0.6956335787423554,31.65025988034904,0.9995975407372628,0.8333454132080078,0.8443766619975681,34.9859139258042,0.6929620510765484,0.71450275182724,0.9858562793050494,0.3142857142857143,0.14285714285714285,3,2,0.6920871431117549,0.80529186233659,0.8857142857142857,3.07444610921666
lcm_two__nl__v2,lcm_two,lcm_family,nl,2,"Given two positive integers, compute their least common multiple using their greatest common divisor.","Compute the greatest common divisor with the Euclidean algorithm, then divide one input by that gcd and multiply by the other input. Output the product.",20,29,28,0,0.0,True,0.48877437531661727,0.3423856198787689,0.5736286234565331,13.685682508865284,0.5042239468574345,0.34411728382110596,0.6192883373706259,14.118270512008166,0.8128948743854251,0.9233645498752594,0.9978052739586148,0.5714285714285714,0.32142857142857145,4,3,0.6441330375145534,0.672875952860556,0.9642857142857143,2.5089860564664264
square_values__nl__v2,square_values,element_transform,nl,2,"Given a list of numbers, create a list containing the square of each element.","Build an empty result list. Inspect each input number, multiply it by itself, and add the product to the result. Output the result.",20,29,28,0,0.0,True,0.5032030831789598,0.42856624722480774,0.4835588927938961,14.089686329010874,0.5147177007789391,0.43032272160053253,0.4992278088004893,14.412095621810295,0.8151315120714051,0.8867316246032715,0.9987941682338715,0.4642857142857143,0.32142857142857145,5,3,0.4223445159279638,0.44263532418861157,0.9642857142857143,2.283051295951996
running_sum__nl__v2,running_sum,cumulative_scan,nl,2,"Given a list of numbers, produce the running sum after each position.",Begin a total at zero and build an empty result list. Inspect the numbers in order. Include each value to the total and add the updated total to the result. Output the result.,18,38,37,0,0.0,True,0.8526323041752786,0.7069666385650635,0.6426614423634586,31.54739525448531,0.9266626056208199,0.7113841772079468,0.7405095508995745,34.28651640797034,0.7088886692717269,0.7245830297470093,0.9906869160162436,0.35135135135135137,0.10810810810810811,5,2,0.6524827828527324,0.7574762110857086,0.918918918918919,2.4329275316236276
moving_average_three__nl__v2,moving_average_three,sliding_window,nl,2,"Given a list of numbers, return the average of every consecutive window of three values.","Build an empty result list. For each starting index that leaves three values available, add those three values, divide by three, and add the average. Output the result.",21,34,33,0,0.0,True,0.7244583281377951,0.6697521209716797,0.5517013626321066,23.90712482854724,0.7804989050509352,0.6862716674804688,0.653755364698647,25.75646386668086,0.7650980755235209,0.827957034111023,0.9927637450622789,0.42424242424242425,0.030303030303030304,3,1,0.6981747329700738,0.794949464732781,0.9393939393939394,2.818367118072329
partition_by_threshold__python__v2,partition_by_threshold,partition,python,2,"Given a list of numbers and a threshold, return two lists: values below the threshold and values at least the threshold, preserving order.","def partition_by_threshold(counter, current):
    value = []
    item = []
    for output in counter:
        if output < current:
            value.append(output)
        else:
            item.append(output)
    return value, item",31,46,45,0,0.0,True,0.28518592333130954,0.015118788927793503,0.5250500747888908,12.83336654990893,0.3096776281643138,0.01703081838786602,0.6117120581954714,13.935493267394122,0.908063969678349,0.9982842206954956,0.9963691141870287,0.7777777777777778,0.6666666666666666,20,17,0.43099964903010923,0.47198145244965417,0.8888888888888888,2.183587647004343
